Địa phương,Năm,Tổng số,Tiểu học,Trung học cơ sở,Trung học phổ thông
geoId-TBH,2019,298481.0,142771.0,101209.0,54501.0
geoId-TBH,2020,305536.0,145581.0,104912.0,55043.0
geoId-TBH,2021,309592.0,149686.0,104858.0,55048.0
,2002,267146.0,140173.0,91588.0,35385.0
,2003,268271.0,135657.0,95872.0,36742.0
,2004,264991.0,128430.0,98250.0,38311.0
,2005,261213.0,119795.0,99301.0,42117.0
,2006,255496.0,111564.0,98754.0,45178.0
,2007,245300.0,105923.0,94018.0,45359.0
,2008,236430.0,101310.0,90249.0,44871.0
,2009,228971.0,99967.0,84654.0,44350.0
,2010,222832.0,98421.0,79431.0,44980.0
,2011,218850.0,96722.0,76447.0,45681.0
,2012,212828.0,93912.0,74495.0,44421.0
,2013,208137.0,93009.0,73194.0,41934.0
,2014,202517.0,91371.0,71851.0,39295.0
,2015,198286.0,90492.0,70367.0,37427.0
,2016,192403.0,86350.0,69110.0,36943.0
,2017,193895.0,88935.0,68338.0,36622.0
,2018,197489.0,93068.0,67302.0,37119.0
,2019,200613.0,95604.0,67089.0,37920.0
,2020,204727.0,98093.0,68205.0,38429.0
,2021,208653.0,106121.0,64423.0,38109.0
geoId-TGG,2002,311784.0,155472.0,115474.0,40838.0
geoId-TGG,2003,306357.0,149433.0,115078.0,41846.0
geoId-TGG,2004,297691.0,140372.0,112973.0,44346.0
geoId-TGG,2005,288786.0,135882.0,106965.0,45939.0
geoId-TGG,2006,284834.0,133950.0,105260.0,45624.0
geoId-TGG,2007,278340.0,132575.0,100104.0,45661.0
geoId-TGG,2008,273093.0,130289.0,99315.0,43489.0
geoId-TGG,2009,273827.0,138434.0,94096.0,41297.0
geoId-TGG,2010,271954.0,140518.0,92429.0,39007.0
geoId-TGG,2011,273107.0,139715.0,94068.0,39324.0
geoId-TGG,2012,274072.0,140475.0,93698.0,39899.0
geoId-TGG,2013,276738.0,141460.0,97404.0,37874.0
geoId-TGG,2014,279740.0,139186.0,102399.0,38155.0
geoId-TGG,2015,280874.0,140566.0,102056.0,38252.0
geoId-TGG,2016,277195.0,134113.0,101925.0,41157.0
geoId-TGG,2017,278545.0,133832.0,102748.0,41965.0
geoId-TGG,2018,199902.0,96797.0,69914.0,33191.0
geoId-TGG,2019,280517.0,135764.0,100511.0,44242.0
geoId-TGG,2020,284180.0,133145.0,104579.0,46456.0
geoId-TGG,2021,280651.0,138021.0,98491.0,44139.0
geoId-HCM,2002,870228.0,422517.0,304420.0,143291.0
geoId-HCM,2003,879197.0,427814.0,303652.0,147731.0
geoId-HCM,2004,876571.0,410168.0,310281.0,156122.0
geoId-HCM,2005,885282.0,408436.0,313804.0,163042.0
geoId-HCM,2006,906921.0,418257.0,321702.0,166962.0
geoId-HCM,2007,923286.0,424423.0,324267.0,174596.0
geoId-HCM,2008,938425.0,433101.0,324605.0,180719.0
geoId-HCM,2009,968336.0,472012.0,312581.0,183743.0
geoId-HCM,2010,991956.0,493255.0,311096.0,187605.0
geoId-HCM,2011,1021990.0,504429.0,326435.0,191126.0
geoId-HCM,2012,1046772.0,523403.0,329415.0,193954.0
geoId-HCM,2013,1083320.0,547346.0,350807.0,185167.0
geoId-HCM,2014,1122447.0,559445.0,376713.0,186289.0
geoId-HCM,2015,1161800.0,584054.0,385062.0,192684.0
geoId-HCM,2016,1183792.0,578784.0,400502.0,204506.0
geoId-HCM,2017,1225041.0,602877.0,413270.0,208894.0
geoId-HCM,2018,2934937.0,1521256.0,992475.0,421206.0
geoId-HCM,2019,1319731.0,655406.0,437975.0,226350.0
geoId-HCM,2020,1349098.0,656660.0,458698.0,233740.0
geoId-HCM,2021,1360173.0,679883.0,447940.0,232350.0
geoId-NT,2002,2516261.0,1281958.0,923103.0,311200.0
geoId-NT,2003,2489146.0,1201411.0,939630.0,348105.0
geoId-NT,2004,2433591.0,1113704.0,938721.0,381166.0
geoId-NT,2005,2349980.0,1033153.0,900345.0,416482.0
geoId-NT,2006,2271586.0,975386.0,871164.0,425036.0
geoId-NT,2007,2147695.0,946815.0,811535.0,389345.0
geoId-NT,2008,2042720.0,927397.0,753797.0,361526.0
geoId-NT,2009,2001910.0,933675.0,721608.0,346627.0
geoId-NT,2010,1981839.0,955733.0,682089.0,344017.0
geoId-NT,2011,1983035.0,970252.0,672899.0,339884.0
geoId-NT,2012,1985582.0,988270.0,668242.0,329070.0
geoId-NT,2013,2016828.0,1024806.0,672111.0,319911.0
geoId-NT,2014,2049080.0,1042096.0,696126.0,310858.0
geoId-NT,2015,2104439.0,1082655.0,709450.0,312334.0
geoId-NT,2016,2161856.0,1122387.0,724886.0,314583.0
geoId-NT,2017,2230206.0,1160871.0,747377.0,321958.0
geoId-NT,2018,2329321.0,1233678.0,769389.0,326254.0
geoId-NT,2019,2415856.0,1278918.0,796211.0,340727.0
geoId-NT,2020,2506562.0,1318290.0,839016.0,349256.0
geoId-NT,2021,2579978.0,1352775.0,873975.0,353228.0
geoId-TVH,2002,203162.0,104664.0,73431.0,25067.0
geoId-TVH,2003,200913.0,93710.0,77839.0,29364.0
geoId-TVH,2004,188287.0,85064.0,73049.0,30174.0
geoId-TVH,2005,171503.0,79745.0,61398.0,30360.0
geoId-TVH,2006,161863.0,78826.0,55699.0,27338.0
geoId-TVH,2007,153665.0,77917.0,50942.0,24806.0
geoId-TVH,2008,150393.0,76385.0,50373.0,23635.0
geoId-TVH,2009,146540.0,79003.0,47877.0,19660.0
geoId-TVH,2010,148204.0,81608.0,48344.0,18252.0
geoId-TVH,2011,149475.0,81169.0,51169.0,17137.0
geoId-TVH,2012,150522.0,81229.0,51544.0,17749.0
geoId-TVH,2013,152754.0,81784.0,53402.0,17568.0
geoId-TVH,2014,155126.0,81792.0,55420.0,17914.0
geoId-TVH,2015,157207.0,82859.0,55472.0,18876.0
geoId-TVH,2016,157936.0,82087.0,55287.0,20562.0
geoId-TVH,2017,160871.0,83504.0,55973.0,21394.0
geoId-TVH,2018,170757.0,82935.0,57400.0,30422.0
geoId-TVH,2019,169076.0,87752.0,56136.0,25188.0
geoId-TVH,2020,174410.0,88705.0,58473.0,27232.0
geoId-TVH,2021,175929.0,89318.0,58241.0,28370.0
geoId-TQG,2002,191343.0,83710.0,73014.0,34619.0
geoId-TQG,2003,187394.0,74862.0,74109.0,38423.0
geoId-TQG,2004,178177.0,67583.0,71718.0,38876.0
geoId-TQG,2005,170167.0,62432.0,66947.0,40788.0
geoId-TQG,2006,158138.0,57834.0,61490.0,38814.0
geoId-TQG,2007,141287.0,57084.0,53536.0,30667.0
geoId-TQG,2008,132596.0,56094.0,48403.0,28099.0
geoId-TQG,2009,130118.0,56875.0,45879.0,27364.0
geoId-TQG,2010,127533.0,58108.0,42857.0,26568.0
geoId-TQG,2011,126842.0,58652.0,42184.0,26006.0
geoId-TQG,2012,126082.0,59527.0,42018.0,24537.0
geoId-TQG,2013,127559.0,61756.0,42068.0,23735.0
geoId-TQG,2014,129471.0,62883.0,43879.0,22709.0
geoId-TQG,2015,133495.0,66072.0,44593.0,22830.0
geoId-TQG,2016,137696.0,69837.0,44882.0,22977.0
geoId-TQG,2017,141803.0,72780.0,45947.0,23076.0
geoId-TQG,2018,149925.0,78798.0,47044.0,24083.0
geoId-TQG,2019,154854.0,81251.0,49232.0,24371.0
geoId-TQG,2020,160326.0,83249.0,52499.0,24578.0
geoId-TQG,2021,162994.0,84784.0,53199.0,25011.0
geoId-TNN,2002,1167217.0,670546.0,376454.0,120217.0
geoId-TNN,2003,1201636.0,657896.0,401909.0,141831.0
geoId-TNN,2004,1214611.0,637276.0,418619.0,158716.0
geoId-TNN,2005,1202873.0,616412.0,411546.0,174915.0
geoId-TNN,2006,1210048.0,593203.0,428356.0,188489.0
geoId-TNN,2007,1196782.0,579175.0,424670.0,192937.0
geoId-TNN,2008,1169090.0,564608.0,413309.0,191173.0
geoId-TNN,2009,1146493.0,563863.0,396463.0,186167.0
geoId-TNN,2010,1136644.0,558534.0,386861.0,191249.0
geoId-TNN,2011,1142124.0,558640.0,390447.0,193037.0
geoId-TNN,2012,1132421.0,558195.0,381890.0,192336.0
geoId-TNN,2013,1136641.0,569491.0,381848.0,185302.0
geoId-TNN,2014,1135137.0,576689.0,380681.0,177767.0
geoId-TNN,2015,1139269.0,588518.0,373065.0,177686.0
geoId-TNN,2016,1133748.0,582060.0,373567.0,178121.0
geoId-TNN,2017,1148142.0,592671.0,378814.0,176657.0
geoId-TNN,2018,1174189.0,614201.0,386319.0,173669.0
geoId-TNN,2019,1193701.0,617094.0,398677.0,177930.0
geoId-TNN,2020,1222782.0,623266.0,415672.0,183844.0
geoId-TNN,2021,1249148.0,646970.0,414281.0,187897.0
geoId-TNH,2002,206078.0,108659.0,75006.0,22413.0
geoId-TNH,2003,200293.0,100952.0,75345.0,23996.0
geoId-TNH,2004,195200.0,94940.0,73920.0,26340.0
geoId-TNH,2005,185959.0,89232.0,69439.0,27288.0
geoId-TNH,2006,181777.0,87609.0,67247.0,26921.0
geoId-TNH,2007,177389.0,86013.0,63550.0,27826.0
geoId-TNH,2008,173507.0,84582.0,61893.0,27032.0
geoId-TNH,2009,173760.0,87391.0,58874.0,27495.0
geoId-TNH,2010,173114.0,89218.0,56872.0,27024.0
geoId-TNH,2011,173658.0,89428.0,57899.0,26331.0
geoId-TNH,2012,172095.0,90106.0,56841.0,25148.0
geoId-TNH,2013,177067.0,92932.0,59665.0,24470.0
geoId-TNH,2014,178287.0,94558.0,59881.0,23848.0
geoId-TNH,2015,183491.0,96938.0,62008.0,24545.0
geoId-TNH,2016,184242.0,94830.0,63245.0,26167.0
geoId-TNH,2017,187817.0,96060.0,64907.0,26850.0
geoId-TNH,2018,192186.0,99942.0,65047.0,27197.0
geoId-TNH,2019,193977.0,98693.0,67294.0,27990.0
geoId-TNH,2020,197637.0,99020.0,69556.0,29061.0
geoId-TNH,2021,197918.0,100258.0,68013.0,29647.0
geoId-VLG,2002,211321.0,94101.0,80893.0,36327.0
geoId-VLG,2003,206201.0,89727.0,78731.0,37743.0
geoId-VLG,2004,198506.0,82130.0,77945.0,38431.0
geoId-VLG,2005,187812.0,78782.0,69508.0,39522.0
geoId-VLG,2006,181700.0,77625.0,65945.0,38130.0
geoId-VLG,2007,176015.0,76844.0,62103.0,37068.0
geoId-VLG,2008,170484.0,75113.0,60245.0,35126.0
geoId-VLG,2009,169702.0,79456.0,56202.0,34044.0
geoId-VLG,2010,167564.0,80233.0,54451.0,32880.0
geoId-VLG,2011,166416.0,79035.0,55143.0,32238.0
geoId-VLG,2012,163797.0,78884.0,54386.0,30527.0
geoId-VLG,2013,164620.0,79584.0,57001.0,28035.0
geoId-VLG,2014,165877.0,78880.0,59399.0,27598.0
geoId-VLG,2015,167408.0,80884.0,58728.0,27796.0
geoId-VLG,2016,166338.0,78483.0,58175.0,29680.0
geoId-VLG,2017,168268.0,79590.0,58722.0,29956.0
geoId-VLG,2018,283082.0,143701.0,97783.0,41598.0
geoId-VLG,2019,172133.0,83330.0,59131.0,29672.0
geoId-VLG,2020,172464.0,81235.0,61618.0,29611.0
geoId-VLG,2021,173541.0,84022.0,59817.0,29702.0
geoId-VPC,2002,256114.0,112442.0,101372.0,42300.0
geoId-VPC,2003,252047.0,106120.0,100267.0,45660.0
geoId-VPC,2004,245742.0,98420.0,100057.0,47265.0
geoId-VPC,2005,234620.0,91684.0,94542.0,48394.0
geoId-VPC,2006,225702.0,88231.0,88776.0,48695.0
geoId-VPC,2007,217932.0,85993.0,83471.0,48468.0
geoId-VPC,2008,176304.0,70906.0,64519.0,40879.0
geoId-VPC,2009,172079.0,72599.0,60367.0,39113.0
geoId-VPC,2010,169364.0,75452.0,56496.0,37416.0
geoId-VPC,2011,169231.0,77981.0,55713.0,35537.0
geoId-VPC,2012,170630.0,81949.0,54959.0,33722.0
geoId-VPC,2013,173873.0,87769.0,54844.0,31260.0
geoId-VPC,2014,178264.0,91919.0,57543.0,28802.0
geoId-VPC,2015,183702.0,97061.0,58576.0,28065.0
geoId-VPC,2016,191457.0,101268.0,62093.0,28096.0
geoId-VPC,2017,200508.0,105801.0,66289.0,28418.0
geoId-VPC,2018,216921.0,116240.0,71238.0,29443.0
geoId-VPC,2019,226657.0,121686.0,74645.0,30326.0
geoId-VPC,2020,245215.0,125578.0,79210.0,40427.0
geoId-VPC,2021,245431.0,129510.0,82458.0,33463.0
geoId-YBI,2002,172807.0,89110.0,63180.0,20517.0
geoId-YBI,2003,171922.0,83307.0,65666.0,22949.0
geoId-YBI,2004,168595.0,76624.0,65194.0,26777.0
geoId-YBI,2005,164535.0,70852.0,63385.0,30298.0
geoId-YBI,2006,158575.0,65951.0,61432.0,31192.0
geoId-YBI,2007,146114.0,63907.0,56751.0,25456.0
geoId-YBI,2008,136908.0,63566.0,51409.0,21933.0
geoId-YBI,2009,133357.0,64579.0,48255.0,20523.0
geoId-YBI,2010,132061.0,66411.0,44781.0,20869.0
geoId-YBI,2011,132992.0,67714.0,44531.0,20747.0
geoId-YBI,2012,134091.0,69006.0,45285.0,19800.0
geoId-YBI,2013,136269.0,70843.0,46495.0,18931.0
geoId-YBI,2014,138711.0,71495.0,48853.0,18363.0
geoId-YBI,2015,142419.0,73426.0,50425.0,18568.0
geoId-YBI,2016,146011.0,75540.0,51706.0,18765.0
geoId-YBI,2017,149904.0,77644.0,53015.0,19245.0
geoId-YBI,2018,155399.0,81471.0,54239.0,19689.0
geoId-YBI,2019,159922.0,84389.0,55264.0,20269.0
geoId-YBI,2020,164645.0,86245.0,57641.0,20759.0
geoId-YBI,2021,168737.0,88345.0,59239.0,21153.0
geoId-DBN,2002,,,,
geoId-DBN,2003,,,,
geoId-DBN,2004,104548.0,62162.0,30410.0,11976.0
geoId-DBN,2005,105334.0,58546.0,32653.0,14135.0
geoId-DBN,2006,104831.0,57060.0,33210.0,14561.0
geoId-DBN,2007,103697.0,54768.0,34467.0,14462.0
geoId-DBN,2008,104848.0,54486.0,36169.0,14193.0
geoId-DBN,2009,107136.0,55751.0,37359.0,14026.0
geoId-DBN,2010,109387.0,58075.0,36808.0,14504.0
geoId-DBN,2011,112048.0,60175.0,36424.0,15449.0
geoId-DBN,2012,113814.0,61665.0,36398.0,15751.0
geoId-DBN,2013,116245.0,63281.0,37087.0,15877.0
geoId-DBN,2014,118878.0,63740.0,39754.0,15384.0
geoId-DBN,2015,120319.0,64595.0,40530.0,15194.0
geoId-DBN,2016,124048.0,65510.0,42785.0,15753.0
geoId-DBN,2017,126973.0,66300.0,44279.0,16394.0
geoId-DBN,2018,130772.0,69005.0,45135.0,16632.0
geoId-DBN,2019,134654.0,70486.0,46237.0,17931.0
geoId-DBN,2020,139578.0,73013.0,47522.0,19043.0
geoId-DBN,2021,144536.0,75750.0,48679.0,20107.0
geoId-DNG,2002,158695.0,75436.0,58072.0,25187.0
geoId-DNG,2003,159092.0,72943.0,59439.0,26710.0
geoId-DNG,2004,158622.0,67743.0,61357.0,29522.0
geoId-DNG,2005,157475.0,63871.0,61417.0,32187.0
geoId-DNG,2006,155999.0,61210.0,61016.0,33773.0
geoId-DNG,2007,152792.0,59319.0,59153.0,34320.0
geoId-DNG,2008,149571.0,58991.0,56403.0,34177.0
geoId-DNG,2009,149002.0,63186.0,52159.0,33657.0
geoId-DNG,2010,148853.0,66067.0,48764.0,34022.0
geoId-DNG,2011,151209.0,69388.0,47745.0,34076.0
geoId-DNG,2012,153376.0,72985.0,46718.0,33673.0
geoId-DNG,2013,157226.0,77578.0,48661.0,30987.0
geoId-DNG,2014,161673.0,80548.0,51517.0,29608.0
geoId-DNG,2015,167193.0,84401.0,53845.0,28947.0
geoId-DNG,2016,169356.0,82851.0,57109.0,29396.0
geoId-DNG,2017,178348.0,88513.0,60261.0,29574.0
geoId-DNG,2018,188514.0,95628.0,62386.0,30500.0
geoId-DNG,2019,196647.0,98964.0,65192.0,32491.0
geoId-DNG,2020,205286.0,101275.0,69379.0,34632.0
geoId-DNG,2021,211249.0,109317.0,66952.0,34980.0
geoId-ST,2002,2091256.0,1048611.0,737979.0,304666.0
geoId-ST,2003,2090055.0,1029651.0,742392.0,318012.0
geoId-ST,2004,2064298.0,976307.0,754585.0,333406.0
geoId-ST,2005,2065063.0,952673.0,752041.0,360349.0
geoId-ST,2006,2074820.0,955309.0,750967.0,368544.0
geoId-ST,2007,2074239.0,958234.0,742545.0,373460.0
geoId-ST,2008,2066593.0,966095.0,726735.0,373763.0
geoId-ST,2009,2096231.0,1029582.0,695627.0,371022.0
geoId-ST,2010,2127060.0,1068174.0,680782.0,378104.0
geoId-ST,2011,2173656.0,1090273.0,704499.0,378884.0
geoId-ST,2012,2210521.0,1125717.0,703584.0,381220.0
geoId-ST,2013,2295319.0,1181896.0,749544.0,363879.0
geoId-ST,2014,2376291.0,1220631.0,793884.0,361776.0
geoId-ST,2015,2463261.0,1281194.0,810339.0,371728.0
geoId-ST,2016,2511093.0,1278002.0,841611.0,391480.0
geoId-ST,2017,2608507.0,1334462.0,873758.0,400287.0
geoId-ST,2018,1451886.0,784438.0,473568.0,193880.0
geoId-ST,2019,2833454.0,1464565.0,941643.0,427246.0
geoId-ST,2020,2913124.0,1478392.0,991737.0,442995.0
geoId-ST,2021,2958350.0,1532735.0,978510.0,447105.0
geoId-DLK,2002,536089.0,307226.0,173939.0,54924.0
geoId-DLK,2003,558268.0,299705.0,190077.0,68486.0
geoId-DLK,2004,467633.0,235457.0,168218.0,63958.0
geoId-DLK,2005,462587.0,222079.0,165550.0,74958.0
geoId-DLK,2006,459682.0,212415.0,166835.0,80432.0
geoId-DLK,2007,442283.0,201291.0,161283.0,79709.0
geoId-DLK,2008,420751.0,192037.0,152694.0,76020.0
geoId-DLK,2009,405570.0,189570.0,145784.0,70216.0
geoId-DLK,2010,393999.0,182481.0,139854.0,71664.0
geoId-DLK,2011,390467.0,179102.0,139844.0,71521.0
geoId-DLK,2012,376530.0,173130.0,131886.0,71514.0
geoId-DLK,2013,372054.0,174997.0,128138.0,68919.0
geoId-DLK,2014,364328.0,175576.0,124657.0,64095.0
geoId-DLK,2015,362905.0,179182.0,119957.0,63766.0
geoId-DLK,2016,356618.0,176027.0,117984.0,62607.0
geoId-DLK,2017,360020.0,180461.0,118779.0,60780.0
geoId-DLK,2018,365226.0,187666.0,119696.0,57864.0
geoId-DLK,2019,371462.0,189348.0,123396.0,58718.0
geoId-DLK,2020,378298.0,190004.0,128497.0,59797.0
geoId-DLK,2021,387783.0,198943.0,127946.0,60894.0
geoId-DNG1,2002,,,,
geoId-DNG1,2003,,,,
geoId-DNG1,2004,103155.0,59034.0,33497.0,10624.0
geoId-DNG1,2005,90552.0,60129.0,22873.0,7550.0
geoId-DNG1,2006,103364.0,54302.0,35602.0,13460.0
geoId-DNG1,2007,113525.0,58273.0,38844.0,16408.0
geoId-DNG1,2008,113555.0,58336.0,38465.0,16754.0
geoId-DNG1,2009,113711.0,58642.0,37212.0,17857.0
geoId-DNG1,2010,113752.0,58791.0,37663.0,17298.0
geoId-DNG1,2011,116543.0,59553.0,38830.0,18160.0
geoId-DNG1,2012,118215.0,60577.0,39283.0,18355.0
geoId-DNG1,2013,119632.0,62519.0,38934.0,18179.0
geoId-DNG1,2014,122467.0,64478.0,40023.0,17966.0
geoId-DNG1,2015,124700.0,66700.0,39693.0,18307.0
geoId-DNG1,2016,126098.0,66829.0,40307.0,18962.0
geoId-DNG1,2017,128625.0,68666.0,40852.0,19107.0
geoId-DNG1,2018,133442.0,71199.0,42970.0,19273.0
geoId-DNG1,2019,133244.0,68641.0,44525.0,20078.0
geoId-DNG1,2020,140150.0,71982.0,47035.0,21133.0
geoId-DNG1,2021,144435.0,75067.0,47398.0,21970.0
geoId-MRD,2002,3325818.0,1820507.0,1102155.0,403156.0
geoId-MRD,2003,3277290.0,1702951.0,1166812.0,407527.0
geoId-MRD,2004,3154056.0,1564768.0,1158216.0,431072.0
geoId-MRD,2005,3027199.0,1479397.0,1091718.0,456084.0
geoId-MRD,2006,2939372.0,1445629.0,1039425.0,454318.0
geoId-MRD,2007,2838149.0,1425810.0,969364.0,442975.0
geoId-MRD,2008,2765917.0,1401693.0,935696.0,428528.0
geoId-MRD,2009,2762958.0,1464569.0,886341.0,412048.0
geoId-MRD,2010,2761089.0,1500078.0,865733.0,395278.0
geoId-MRD,2011,2783461.0,1500632.0,891757.0,391072.0
geoId-MRD,2012,2798522.0,1504326.0,901371.0,392825.0
geoId-MRD,2013,2834434.0,1518519.0,942750.0,373165.0
geoId-MRD,2014,2865664.0,1511055.0,983773.0,370836.0
geoId-MRD,2015,2885652.0,1522455.0,986098.0,377099.0
geoId-MRD,2016,2864642.0,1470743.0,994255.0,399644.0
geoId-MRD,2017,2886611.0,1471179.0,1006941.0,408491.0
geoId-MRD,2018,270749.0,136904.0,92504.0,41341.0
geoId-MRD,2019,2955792.0,1513365.0,1009429.0,432998.0
geoId-MRD,2020,2980585.0,1484598.0,1045346.0,450641.0
geoId-MRD,2021,2943862.0,1489209.0,1001847.0,452806.0
geoId-RRD,2002,3854343.0,1668289.0,1525283.0,660771.0
geoId-RRD,2003,3770728.0,1585341.0,1509350.0,676037.0
geoId-RRD,2004,3688941.0,1478452.0,1500195.0,710294.0
geoId-RRD,2005,3576562.0,1404004.0,1408511.0,764047.0
geoId-RRD,2006,3496988.0,1374854.0,1327543.0,794591.0
geoId-RRD,2007,3381971.0,1343499.0,1256021.0,782451.0
geoId-RRD,2008,3243224.0,1331379.0,1168276.0,743569.0
geoId-RRD,2009,3191942.0,1372490.0,1104169.0,715283.0
geoId-RRD,2010,3191548.0,1410018.0,1081304.0,700226.0
geoId-RRD,2011,3159239.0,1431880.0,1053902.0,673457.0
geoId-RRD,2012,3177250.0,1486557.0,1045492.0,645201.0
geoId-RRD,2013,3234718.0,1579862.0,1041651.0,613205.0
geoId-RRD,2014,3306614.0,1629525.0,1090022.0,587067.0
geoId-RRD,2015,3399055.0,1716012.0,1106173.0,576870.0
geoId-RRD,2016,3503148.0,1775283.0,1145867.0,581998.0
geoId-RRD,2017,3648083.0,1860472.0,1195790.0,591821.0
geoId-RRD,2018,3890002.0,2021081.0,1249866.0,619055.0
geoId-RRD,2019,4049390.0,2083595.0,1315907.0,649888.0
geoId-RRD,2020,4238847.0,2155722.0,1399081.0,684044.0
geoId-RRD,2021,4375879.0,2235613.0,1442658.0,697608.0
geoId-DNI,2002,487424.0,241237.0,177050.0,69137.0
geoId-DNI,2003,482716.0,231982.0,179245.0,71489.0
geoId-DNI,2004,468645.0,217385.0,179249.0,72011.0
geoId-DNI,2005,464640.0,206979.0,178844.0,78817.0
geoId-DNI,2006,458773.0,202426.0,174798.0,81549.0
geoId-DNI,2007,448906.0,199720.0,168220.0,80966.0
geoId-DNI,2008,438987.0,198037.0,161102.0,79848.0
geoId-DNI,2009,435353.0,205751.0,153286.0,76316.0
geoId-DNI,2010,435506.0,210681.0,146117.0,78708.0
geoId-DNI,2011,436565.0,211956.0,146533.0,78076.0
geoId-DNI,2012,439415.0,215997.0,145836.0,77582.0
geoId-DNI,2013,451302.0,227077.0,151073.0,73152.0
geoId-DNI,2014,463501.0,235512.0,157586.0,70403.0
geoId-DNI,2015,479091.0,249059.0,158974.0,71058.0
geoId-DNI,2016,488017.0,251825.0,162811.0,73381.0
geoId-DNI,2017,506456.0,263182.0,168444.0,74830.0
geoId-DNI,2018,524343.0,279858.0,171690.0,72795.0
geoId-DNI,2019,552023.0,290582.0,184076.0,77365.0
geoId-DNI,2020,570072.0,295188.0,194916.0,79968.0
geoId-DNI,2021,582796.0,305422.0,195040.0,82334.0
geoId-DTP,2002,321836.0,179975.0,109027.0,32834.0
geoId-DTP,2003,320472.0,163670.0,120426.0,36376.0
geoId-DTP,2004,313692.0,149595.0,123403.0,40694.0
geoId-DTP,2005,299339.0,141392.0,114762.0,43185.0
geoId-DTP,2006,289470.0,139041.0,105128.0,45301.0
geoId-DTP,2007,280284.0,138509.0,96666.0,45109.0
geoId-DTP,2008,275351.0,135420.0,93516.0,46415.0
geoId-DTP,2009,273406.0,139861.0,88726.0,44819.0
geoId-DTP,2010,271981.0,142328.0,87903.0,41750.0
geoId-DTP,2011,271737.0,142871.0,89827.0,39039.0
geoId-DTP,2012,273214.0,144306.0,89061.0,39847.0
geoId-DTP,2013,276896.0,146476.0,92010.0,38410.0
geoId-DTP,2014,279671.0,146945.0,94472.0,38254.0
geoId-DTP,2015,282034.0,148999.0,94497.0,38538.0
geoId-DTP,2016,278935.0,142435.0,96416.0,40084.0
geoId-DTP,2017,279455.0,140537.0,98688.0,40230.0
geoId-DTP,2018,362870.0,191533.0,124600.0,46737.0
geoId-DTP,2019,282020.0,140191.0,99803.0,42026.0
geoId-DTP,2020,286130.0,137532.0,104483.0,44115.0
geoId-DTP,2021,282014.0,137051.0,99452.0,45511.0
